input_id,batch_id,wave,separator,mod,plugin,plugin_path,evidence_id,evidence_kind,reader_status,record_signature,formid,editor_id,name,quest_expansion_classification,stage_numbers,evidence,signal_counts,proposed_triage,proposed_reason,notes,primary_review_status
81fe72895eeed5ab,NQ001,NQ,--- USER CUSTOMIZATION ---,Authoria - Dummy Plugins,RaceCompatibility.esm,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Dummy Plugins\RaceCompatibility.esm,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,FLST:2|KYWD:10,,,,UNREVIEWED
4993cbf86c81a7fb,NQ001,NQ,Animations - Combat,BFCO - MCO - Diverse NPC Movesets,UltimateEbonyWarrior.esp,D:\Wabbajack\modlists\ARR 2.5\mods\BFCO - MCO - Diverse NPC Movesets\UltimateEbonyWarrior.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,KYWD:7|PERK:2|SPEL:13,,,,UNREVIEWED
713e867485ed508c,NQ001,NQ,Animations - Combat,Smooth Moveset - OAR,Smooth Moveset.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Smooth Moveset - OAR\Smooth Moveset.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,KYWD:9|SPEL:19,,,,UNREVIEWED
e9d3601affa242a0,NQ001,NQ,Animations - Combat,Vampire Claws - Unarmed moveset for vampires,VampireClaws.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Vampire Claws - Unarmed moveset for vampires\VampireClaws.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,SPEL:6,,,,UNREVIEWED
b582febd1f3e84f7,NQ001,NQ,Animations - Creature Animations,New Creature Animation - Dwarven Centurion - Pandora,CenturionMCO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\New Creature Animation - Dwarven Centurion - Pandora\CenturionMCO.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,SPEL:4,,,,UNREVIEWED
6ff3cae074537611,NQ001,NQ,Animations - Creature Animations,New Creature Animation - Giant,Giant_New_Anim.esl,D:\Wabbajack\modlists\ARR 2.5\mods\New Creature Animation - Giant\Giant_New_Anim.esl,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,SPEL:2,,,,UNREVIEWED
7b9f8eefb283abf9,NQ001,NQ,Animations - Creature Animations,New Creature Animation - Werewolf,Werewolf_New_Anim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\New Creature Animation - Werewolf\Werewolf_New_Anim.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,SPEL:7,,,,UNREVIEWED
86b2803b739f091c,NQ001,NQ,Animations - Creature Animations,Troll+MCO-DXP,Troll_MCO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Troll+MCO-DXP\Troll_MCO.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ARMO:3|SPEL:10,,,,UNREVIEWED
93061b286bad771b,NQ001,NQ,Animations - Dodge Animations,Tk Dodge RE Addon - Requiem Perk Lock,TK Dodge Perk Lock.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Tk Dodge RE Addon - Requiem Perk Lock\TK Dodge Perk Lock.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,PERK:3|SPEL:1,,,,UNREVIEWED
cf67396f81fa698f,NQ001,NQ,Animations - Eating Animations and Sounds,Eating Animations - Fishing Patch,Taberu Animation - Fishing Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Eating Animations - Fishing Patch\Taberu Animation - Fishing Patch.esp,PLUGIN,PLUGIN-PENDING,pending,,,,,,,,ALCH:48,,,,UNREVIEWED
